"","Country","Export","Year","import","Net","Region","shape"
"94975","Spain",1.48189e+11,"1996",1.48776e+11,-5.87e+08,"Europe & Central Asia","Other"
"94992","Estonia",2932836650,"1996",3431489400,-498652750,"Europe & Central Asia","Other"
"95009","Ethiopia",0,"1996",0,0,"Sub-Saharan Africa","Other"
"95026","Finland",47988609889,"1996",38849339891,9139269998,"Europe & Central Asia","Other"
"95043","Fiji",1338202808,"1996",1252975130,85227678,"East Asia & Pacific","Other"
"95060","France",3.70197e+11,"1996",3.41586e+11,2.8611e+10,"Europe & Central Asia","Other"
"95077","Gabon",3568070446,"1996",1879469239,1688601207,"Sub-Saharan Africa","Other"
"95094","Georgia",412437375.3,"1996",1001841200,-589403824.7,"Europe & Central Asia","Other"
"95110","Ghana",2226974924,"1996",2780426911,-553451987,"Sub-Saharan Africa","Other"
"95127","Guinea",742664657.5,"1996",941918716.9,-199254059.4,"Sub-Saharan Africa","Other"
"95144","Guinea-Bissau",28460070.24,"1996",86090212.08,-57630141.84,"Sub-Saharan Africa","Other"
"95161","Equatorial Guinea",0,"1996",0,0,"Sub-Saharan Africa","Other"
"95178","Greece",20839186297,"1996",33853424547,-13014238250,"Europe & Central Asia","Other"
"95195","Grenada",131600000,"1996",194092592.6,-62492592.6,"Latin America & Caribbean","Other"
"95212","Guatemala",2791706610,"1996",3539822367,-748115757,"Latin America & Caribbean","Other"
"95229","Guyana",723896874.6,"1996",766890762.8,-42993888.1999999,"Latin America & Caribbean","Other"
"95246","Honduras",2855718828,"1996",3165076340,-309357512,"Latin America & Caribbean","Other"
"95263","Croatia",7276195023,"1996",8822247940,-1546052917,"Europe & Central Asia","Other"
"95280","Haiti",329352514.4,"1996",840148096.4,-510795582,"Latin America & Caribbean","Other"
"95297","Hungary",19525164972,"1996",19289549004,235615968,"Europe & Central Asia","Other"
"95314","Indonesia",58717201042,"1996",60116979038,-1399777996,"East Asia & Pacific","Other"
"95331","India",40803024157,"1996",45357287723,-4554263566,"South Asia","Target"
"95348","Ireland",56772631048,"1996",48476638105,8295992943,"Europe & Central Asia","Other"
"95365","Iraq",0,"1996",0,0,"Middle East & North Africa","Other"
"95381","Iceland",2659971123,"1996",2615409683,44561440,"Europe & Central Asia","Other"
"95398","Israel",29755302817,"1996",37633549519,-7878246702,"Middle East & North Africa","Other"
"95415","Italy",3.1104e+11,"1996",2.51575e+11,5.9465e+10,"Europe & Central Asia","Other"
"95432","Jamaica",3334013423,"1996",3866308725,-532295302,"Latin America & Caribbean","Other"
"95449","Jordan",3663187588,"1996",5415937800,-1752750212,"Middle East & North Africa","Other"
"95466","Japan",4.58191e+11,"1996",4.3723e+11,2.0961e+10,"East Asia & Pacific","Other"
"95482","Kazakhstan",7418919321,"1996",7573731861,-154812540,"Europe & Central Asia","Other"
"95499","Kenya",3035628836,"1996",3868106886,-832478050,"Sub-Saharan Africa","Other"
"95516","Cambodia",889438538.6,"1996",1535847164,-646408625.4,"East Asia & Pacific","Other"
"95533","Kiribati",8939666.641,"1996",61460208.15,-52520541.509,"East Asia & Pacific","Other"
"95538","Kuwait",16466265531,"1996",12341349699,4124915832,"Middle East & North Africa","Other"
"95555","Lebanon",1758689127,"1996",7563885156,-5805196029,"Middle East & North Africa","Other"
"95572","Liberia",0,"1996",0,0,"Sub-Saharan Africa","Other"
"95589","Libya",7989926740,"1996",6662087912,1327838828,"Middle East & North Africa","Other"
"95606","Sri Lanka",4860502985,"1996",6101194138,-1240691153,"South Asia","Other"
"95623","Lesotho",0,"1996",0,0,"Sub-Saharan Africa","Other"
"95640","Lithuania",3516751057,"1996",4296020112,-779269055,"Europe & Central Asia","Other"
"95657","Luxembourg",23197377199,"1996",18272295765,4925081434,"Europe & Central Asia","Other"
"95674","Latvia",2414915773,"1996",2953175089,-538259316,"Europe & Central Asia","Other"
"95691","Morocco",9424723999,"1996",10902396700,-1477672701,"Middle East & North Africa","Other"
"95708","Moldova",937881521.7,"1996",1252852609,-314971087.3,"Europe & Central Asia","Other"
"95725","Madagascar",818678578.8,"1996",1038878682,-220200103.2,"Sub-Saharan Africa","Other"
"95742","Maldives",0,"1996",0,0,"South Asia","Other"
"95759","Mexico",1.06874e+11,"1996",1.00336e+11,6.538e+09,"Latin America & Caribbean","Other"
"95776","Marshall Islands",0,"1996",0,0,"East Asia & Pacific","Other"
"95778","Mali",524706755.4,"1996",934859797.4,-410153042,"Sub-Saharan Africa","Other"
"95795","Malta",4073844688,"1996",4408051453,-334206765,"Middle East & North Africa","Other"
"95811","Myanmar",0,"1996",0,0,"East Asia & Pacific","Other"
"95828","Montenegro",0,"1996",0,0,"Europe & Central Asia","Other"
"95845","Mongolia",478057767.6,"1996",571254552.4,-93196784.8,"East Asia & Pacific","Other"
"95862","Mozambique",464287558.6,"1996",1428756980,-964469421.4,"Sub-Saharan Africa","Other"
"95879","Mauritania",712724337.9,"1996",653619250.6,59105087.3,"Sub-Saharan Africa","Other"
"95896","Mauritius",2811718232,"1996",2842083563,-30365331,"Sub-Saharan Africa","Other"
"95913","Malawi",520663213.2,"1996",727117725.4,-206454512.2,"Sub-Saharan Africa","Other"
"95930","Malaysia",92359885523,"1996",90961920661,1397964862,"East Asia & Pacific","Other"
"95947","Namibia",1811286279,"1996",2040064266,-228777987,"Sub-Saharan Africa","Other"
"95964","Niger",368558528.9,"1996",513998175,-145439646.1,"Sub-Saharan Africa","Other"
"95981","Nigeria",11760052946,"1996",8801910405,2958142541,"Sub-Saharan Africa","Other"
"95998","Nicaragua",725843473.6,"1996",1362967813,-637124339.4,"Latin America & Caribbean","Other"
"96015","Netherlands",2.56929e+11,"1996",2.29463e+11,2.7466e+10,"Europe & Central Asia","Other"
"96032","Norway",65313808180,"1996",50982511086,14331297094,"Europe & Central Asia","Other"
"96049","Nepal",1031715001,"1996",1611500000,-579784999,"South Asia","Other"
"96066","New Zealand",19884140419,"1996",18774802276,1109338143,"East Asia & Pacific","Other"
"96083","Oman",7609882965,"1996",5464239272,2145643693,"Middle East & North Africa","Other"
"96100","Pakistan",10703064802,"1996",13567618581,-2864553779,"South Asia","Other"
"96117","Panama",7036371500,"1996",8362252100,-1325880600,"Latin America & Caribbean","Other"
"96134","Peru",7357698733,"1996",10132013201,-2774314468,"Latin America & Caribbean","Other"
"96151","Philippines",33559012348,"1996",40838581461,-7279569113,"East Asia & Pacific","Other"
"96168","Palau",0,"1996",0,0,"East Asia & Pacific","Other"
"96171","Papua New Guinea",3062487178,"1996",2495111002,567376176,"East Asia & Pacific","Other"
"96188","Poland",35338822744,"1996",37396239012,-2057416268,"Europe & Central Asia","Other"
"96205","Portugal",32554302054,"1996",41278931635,-8724629581,"Europe & Central Asia","Other"
"96222","Paraguay",5162446922,"1996",4923048705,239398217,"Latin America & Caribbean","Other"
"96239","Qatar",3961263819,"1996",3604120769,357143050,"Middle East & North Africa","Other"
"96256","Romania",9772624067,"1996",12678235485,-2905611418,"Europe & Central Asia","Other"
"96273","Russia",1.02134e+11,"1996",85589979710,16544020290,"Europe & Central Asia","Target"
"96290","Rwanda",83373731.5,"1996",362153710,-278779978.5,"Sub-Saharan Africa","Other"
"96307","Saudi Arabia",63501201602,"1996",42253404539,21247797063,"Middle East & North Africa","Other"
"96324","Sudan",672294691.4,"1996",1420488727,-748194035.6,"Sub-Saharan Africa","Other"
"96341","Senegal",1730536159,"1996",2101255506,-370719347,"Sub-Saharan Africa","Other"
"96358","Singapore",1.6974e+11,"1996",1.54112e+11,1.5628e+10,"East Asia & Pacific","Other"
"96375","Solomon Islands",194537909.4,"1996",315416105.9,-120878196.5,"East Asia & Pacific","Other"
"96392","Sierra Leone",164289127.8,"1996",302772890.2,-138483762.4,"Sub-Saharan Africa","Other"
"96409","El Salvador",2026644400,"1996",3272855600,-1246211200,"Latin America & Caribbean","Other"
"96426","San Marino",0,"1996",0,0,"Europe & Central Asia","Other"
"96442","Somalia",0,"1996",0,0,"Sub-Saharan Africa","Other"
"96449","Serbia",3145121043,"1996",5670335196,-2525214153,"Europe & Central Asia","Other"
"96462","South Sudan",0,"1996",0,0,"Sub-Saharan Africa","Other"
"96463","Sao Tome and Principe",0,"1996",0,0,"Sub-Saharan Africa","Other"
"96480","Suriname",0,"1996",0,0,"Latin America & Caribbean","Other"
"96497","Slovenia",9921480878,"1996",10189790014,-268309136,"Europe & Central Asia","Other"
"96514","Sweden",1.06118e+11,"1996",88319415449,17798584551,"Europe & Central Asia","Other"
"96531","Seychelles",139524537.7,"1996",378654701.3,-239130163.6,"Sub-Saharan Africa","Other"
"96542","Chad",281984797.6,"1996",467199450.1,-185214652.5,"Sub-Saharan Africa","Other"
"96559","Togo",487731055.7,"1996",646854580.5,-159123524.8,"Sub-Saharan Africa","Other"
"96576","Thailand",71417410142,"1996",82833873265,-11416463123,"East Asia & Pacific","Other"
"96593","Tajikistan",799500169.2,"1996",835600000,-36099830.8,"Europe & Central Asia","Other"
"96610","Turkmenistan",1774094537,"1996",1853898097,-79803560,"Europe & Central Asia","Other"
"96627","Timor-Leste",0,"1996",0,0,"East Asia & Pacific","Other"
"96639","Tonga",44685445.25,"1996",128182482.3,-83497037.05,"East Asia & Pacific","Other"
"96656","Tunisia",8248099445,"1996",8542223135,-294123690,"Middle East & North Africa","Other"
"96673","Turkey",39094658477,"1996",50498579853,-11403921376,"Europe & Central Asia","Other"
"96690","Tanzania",1295157202,"1996",2075112673,-779955471,"Sub-Saharan Africa","Other"
"96707","Uganda",722999697.9,"1996",1415906250,-692906552.1,"Sub-Saharan Africa","Other"
"96724","Ukraine",20341623020,"1996",21479093119,-1137470099,"Europe & Central Asia","Other"
"96741","Uruguay",4035403171,"1996",4074070223,-38667052,"Latin America & Caribbean","Other"
"96758","Uzbekistan",0,"1996",0,0,"Europe & Central Asia","Other"
"96775","Vietnam",10077135261,"1996",12781756978,-2704621717,"East Asia & Pacific","Other"
"96792","Vanuatu",112684503.1,"1996",130237470.8,-17552967.7,"East Asia & Pacific","Other"
"96809","Samoa",0,"1996",0,0,"East Asia & Pacific","Other"
"96826","South Africa",35544390947,"1996",33340311213,2204079734,"Sub-Saharan Africa","Other"
"96843","Zambia",1024449292,"1996",1271350443,-246901151,"Sub-Saharan Africa","Other"
"96860","Zimbabwe",3090258100,"1996",3073962200,16295900,"Sub-Saharan Africa","Other"
"96867","Afghanistan",0,"1997",0,0,"South Asia","Other"
"96877","Angola",0,"1997",0,0,"Sub-Saharan Africa","Other"
"96894","Albania",230306748.5,"1997",795637355.1,-565330606.6,"Europe & Central Asia","Other"
"96911","United Arab Emirates",0,"1997",0,0,"Middle East & North Africa","Other"
"96928","Argentina",30928400000,"1997",37413700000,-6485300000,"Latin America & Caribbean","Other"
"96945","Armenia",332378715.8,"1997",955405613.9,-623026898.1,"Europe & Central Asia","Other"
"96962","Australia",83327594303,"1997",82133354203,1194240100,"East Asia & Pacific","Other"
"96979","Austria",78792186267,"1997",80519032585,-1726846318,"Europe & Central Asia","Other"
"96996","Azerbaijan",1150564617,"1997",2102007528,-951442911,"Europe & Central Asia","Other"
"97013","Burundi",95688945.65,"1997",140485312.9,-44796367.25,"Sub-Saharan Africa","Other"
"97030","Belgium",1.62818e+11,"1997",1.54086e+11,8.732e+09,"Europe & Central Asia","Other"
"97047","Benin",616436678.9,"1997",715320118.4,-98883439.5,"Sub-Saharan Africa","Other"
"97064","Burkina Faso",264655013,"1997",651175221.5,-386520208.5,"Sub-Saharan Africa","Other"
"97081","Bangladesh",5075480094,"1997",7625081967,-2549601873,"South Asia","Other"
"97098","Bulgaria",5610034485,"1997",4174189904,1435844581,"Europe & Central Asia","Other"
"97115","Bahrain",5020744947,"1997",4413031915,607713032,"Middle East & North Africa","Other"
"97132","Bosnia and Herzegovina",1.022e+09,"1997",2672984372,-1650984372,"Europe & Central Asia","Other"
"97149","Belarus",8457248498,"1997",9276190109,-818941611,"Europe & Central Asia","Other"
"97166","Belize",345342500,"1997",364499950,-19157450,"Latin America & Caribbean","Other"
"97183","Bolivia",1673157414,"1997",2326903298,-653745884,"Latin America & Caribbean","Other"
"97200","Brazil",61679566900,"1997",84721451205,-23041884305,"Latin America & Caribbean","Target"
"97217","Barbados",1161686471,"1997",1230845722,-69159251,"Latin America & Caribbean","Other"
"97234","Bhutan",131398512.8,"1997",168768108,-37369595.2,"South Asia","Other"
"97251","Botswana",3056343815,"1997",2395831051,660512764,"Sub-Saharan Africa","Other"
"97268","Central African Republic",252105044.4,"1997",271328255.3,-19223210.9,"Sub-Saharan Africa","Other"
"97285","Canada",2.49008e+11,"1997",2.36596e+11,1.2412e+10,"North America","Other"
"97302","Switzerland",1.35356e+11,"1997",1.20714e+11,1.4642e+10,"Europe & Central Asia","Other"
"97319","Chile",22487271964,"1997",24191173540,-1703901576,"Latin America & Caribbean","Other"
"97336","China",1.87447e+11,"1997",1.44624e+11,4.2823e+10,"East Asia & Pacific","Target"
"97353","Cameroon",2695377807,"1997",2704330298,-8952491,"Sub-Saharan Africa","Other"
"97370","Colombia",15829917577,"1997",22137740206,-6307822629,"Latin America & Caribbean","Other"
"97387","Comoros",32203525.73,"1997",98111443.8,-65907918.07,"Sub-Saharan Africa","Other"
"97404","Costa Rica",5248818523,"1997",5803238051,-554419528,"Latin America & Caribbean","Other"
"97421","Cuba",3785600000,"1997",4522800000,-737200000,"Latin America & Caribbean","Other"
"97438","Cyprus",6605712657,"1997",6738597491,-132884834,"Europe & Central Asia","Other"
"97455","Czech Republic",25002019017,"1997",27567148076,-2565129059,"Europe & Central Asia","Other"
"97472","Germany",5.63369e+11,"1997",5.37124e+11,2.6245e+10,"Europe & Central Asia","Other"
"97489","Djibouti",0,"1997",0,0,"Middle East & North Africa","Other"
"97506","Dominica",137148148.1,"1997",172851851.9,-35703703.8,"Latin America & Caribbean","Other"
"97508","Denmark",65532742827,"1997",57971231736,7561511091,"Europe & Central Asia","Other"
"97525","Dominican Republic",7050765408,"1997",7809176329,-758410921,"Latin America & Caribbean","Other"
"97542","Algeria",14890000201,"1997",10279999650,4610000551,"Middle East & North Africa","Other"
"97559","Ecuador",6064677339,"1997",6613086543,-548409204,"Latin America & Caribbean","Other"
"97576","Eritrea",203302823.7,"1997",589008180.7,-385705357,"Sub-Saharan Africa","Other"
"97593","Spain",1.5161e+11,"1997",1.50343e+11,1.267e+09,"Europe & Central Asia","Other"
"97610","Estonia",3627803314,"1997",4158018485,-530215171,"Europe & Central Asia","Other"
"97627","Ethiopia",0,"1997",0,0,"Sub-Saharan Africa","Other"
"97644","Finland",47944107204,"1997",38637040431,9307066773,"Europe & Central Asia","Other"
"97661","Fiji",1278174136,"1997",1223730692,54443444,"East Asia & Pacific","Other"
"97678","France",3.70823e+11,"1997",3.27049e+11,4.3774e+10,"Europe & Central Asia","Other"
"97695","Gabon",3265552383,"1997",1983293967,1282258416,"Sub-Saharan Africa","Other"
"97712","Georgia",548000077.1,"1997",1479432987,-931432909.9,"Europe & Central Asia","Other"
"97728","Ghana",2233493164,"1997",3651811035,-1418317871,"Sub-Saharan Africa","Other"
"97745","Guinea",740150188.5,"1997",864746362.7,-124596174.2,"Sub-Saharan Africa","Other"
"97762","Guinea-Bissau",56440727.4,"1997",107106556.2,-50665828.8,"Sub-Saharan Africa","Other"
"97779","Equatorial Guinea",0,"1997",0,0,"Sub-Saharan Africa","Other"
"97796","Greece",23223405591,"1997",33000637714,-9777232123,"Europe & Central Asia","Other"
"97813","Grenada",138940740.7,"1997",212592592.6,-73651851.9,"Latin America & Caribbean","Other"
"97830","Guatemala",3194396326,"1997",4197706681,-1003310355,"Latin America & Caribbean","Other"
"97847","Guyana",746591431.2,"1997",820130867.8,-73539436.5999999,"Latin America & Caribbean","Other"
"97864","Honduras",3270298692,"1997",3548150096,-277851404,"Latin America & Caribbean","Other"
"97881","Croatia",7460809991,"1997",10535889761,-3075079770,"Europe & Central Asia","Other"
"97898","Haiti",349003993.9,"1997",882865727.7,-533861733.8,"Latin America & Caribbean","Other"
"97915","Hungary",22639499500,"1997",22168396246,471103254,"Europe & Central Asia","Other"
"97932","Indonesia",60106038404,"1997",60700151259,-594112855,"East Asia & Pacific","Other"
"97949","India",44459245983,"1997",49607490117,-5148244134,"South Asia","Target"
"97966","Ireland",63903020535,"1997",53976719198,9926301337,"Europe & Central Asia","Other"
"97983","Iraq",0,"1997",0,0,"Middle East & North Africa","Other"
"97999","Iceland",2689823908,"1997",2654991898,34832010,"Europe & Central Asia","Other"
"98016","Israel",31991360816,"1997",37370847104,-5379486288,"Middle East & North Africa","Other"
"98033","Italy",2.99854e+11,"1997",2.53776e+11,4.6078e+10,"Europe & Central Asia","Other"
"98050","Jamaica",3399380456,"1997",4053168122,-653787666,"Latin America & Caribbean","Other"
"98067","Jordan",3568401834,"1997",5180015233,-1611613399,"Middle East & North Africa","Other"
"98084","Japan",4.65704e+11,"1997",4.19041e+11,4.6663e+10,"East Asia & Pacific","Other"
"98100","Kazakhstan",7739646727,"1997",8299522121,-559875394,"Europe & Central Asia","Other"
"98117","Kenya",2975495234,"1997",4114513902,-1139018668,"Sub-Saharan Africa","Other"
"98134","Cambodia",1157570060,"1997",1560476055,-402905995,"East Asia & Pacific","Other"
"98151","Kiribati",13221908.86,"1997",61702241.35,-48480332.49,"East Asia & Pacific","Other"
"98156","Kuwait",16043520936,"1997",12017803825,4025717111,"Middle East & North Africa","Other"
"98173","Lebanon",2289054888,"1997",7490743748,-5201688860,"Middle East & North Africa","Other"
"98190","Liberia",0,"1997",0,0,"Sub-Saharan Africa","Other"
"98207","Libya",8223041875,"1997",6706443914,1516597961,"Middle East & North Africa","Other"
"98224","Sri Lanka",5514301315,"1997",6579989219,-1065687904,"South Asia","Other"
"98241","Lesotho",0,"1997",0,0,"Sub-Saharan Africa","Other"
"98258","Lithuania",4550758136,"1997",5570465170,-1019707034,"Europe & Central Asia","Other"
"98275","Luxembourg",22858829499,"1997",18693078484,4165751015,"Europe & Central Asia","Other"
"98292","Latvia",2591640455,"1997",3181698524,-590058069,"Europe & Central Asia","Other"
"98309","Morocco",9365776467,"1997",10658406550,-1292630083,"Middle East & North Africa","Other"
"98326","Moldova",1026805411,"1997",1435213853,-408408442,"Europe & Central Asia","Other"
"98343","Madagascar",775324578.4,"1997",1062314497,-286989918.6,"Sub-Saharan Africa","Other"
"98360","Maldives",0,"1997",0,0,"South Asia","Other"
"98377","Mexico",1.21765e+11,"1997",1.22323e+11,-5.58e+08,"Latin America & Caribbean","Other"
"98394","Marshall Islands",0,"1997",0,0,"East Asia & Pacific","Other"
"98396","Mali",642627487.4,"1997",895732070.2,-253104582.8,"Sub-Saharan Africa","Other"
"98413","Malta",4098987877,"1997",4279168057,-180180180,"Middle East & North Africa","Other"
"98429","Myanmar",0,"1997",0,0,"East Asia & Pacific","Other"
"98446","Montenegro",0,"1997",0,0,"Europe & Central Asia","Other"
"98463","Mongolia",621954882.5,"1997",558878338.7,63076543.8,"East Asia & Pacific","Other"
"98480","Mozambique",507563810.2,"1997",1440536358,-932972547.8,"Sub-Saharan Africa","Other"
"98497","Mauritania",590568504.4,"1997",595923082.8,-5354578.39999998,"Sub-Saharan Africa","Other"
"98514","Mauritius",2573644294,"1997",2778038970,-204394676,"Sub-Saharan Africa","Other"
"98531","Malawi",568774017.6,"1997",894458228.4,-325684210.8,"Sub-Saharan Africa","Other"
"98548","Malaysia",93294414082,"1997",92380225708,914188374,"East Asia & Pacific","Other"
"98565","Namibia",1771921788,"1997",2085584375,-313662587,"Sub-Saharan Africa","Other"
"98582","Niger",310506255.8,"1997",454774569.3,-144268313.5,"Sub-Saharan Africa","Other"
"98599","Nigeria",15602035799,"1997",12422516649,3179519150,"Sub-Saharan Africa","Other"
"98616","Nicaragua",852511351.5,"1997",1693911485,-841400133.5,"Latin America & Caribbean","Other"
"98633","Netherlands",2.50129e+11,"1997",2.23417e+11,2.6712e+10,"Europe & Central Asia","Other"
"98650","Norway",65441796025,"1997",52449458535,12992337490,"Europe & Central Asia","Other"
"98667","Nepal",1294985096,"1997",1854725583,-559740487,"South Asia","Other"
"98684","New Zealand",18712727731,"1997",17791716573,921011158,"East Asia & Pacific","Other"
"98701","Oman",7924577373,"1997",6111833550,1812743823,"Middle East & North Africa","Other"
"98718","Pakistan",10040494157,"1997",12967591819,-2927097662,"South Asia","Other"
"98735","Panama",8220258000,"1997",9433963500,-1213705500,"Latin America & Caribbean","Other"
"98752","Peru",8418168168,"1997",11043543544,-2625375376,"Latin America & Caribbean","Other"
"98769","Philippines",40312853105,"1997",48825070324,-8512217219,"East Asia & Pacific","Other"
"98786","Palau",0,"1997",0,0,"East Asia & Pacific","Other"
"98789","Papua New Guinea",2426717802,"1997",2470798271,-44080469,"East Asia & Pacific","Other"
"98806","Poland",37168907999,"1997",43143963651,-5975055652,"Europe & Central Asia","Other"
"98823","Portugal",31772678102,"1997",41132256146,-9359578044,"Europe & Central Asia","Other"
"98840","Paraguay",4830120259,"1997",4729946872,100173387,"Latin America & Caribbean","Other"
"98857","Qatar",5454670330,"1997",4085989011,1368681319,"Middle East & North Africa","Other"
"98874","Romania",10031110491,"1997",12454101563,-2422991072,"Europe & Central Asia","Other"
"98891","Russia",1.00138e+11,"1997",91218668971,8919331029,"Europe & Central Asia","Target"
"98908","Rwanda",144372284.3,"1997",475297259.2,-330924974.9,"Sub-Saharan Africa","Other"
"98925","Saudi Arabia",64989052069,"1997",43199465955,21789586114,"Middle East & North Africa","Other"
"98942","Sudan",624215840.6,"1997",1461937107,-837721266.4,"Sub-Saharan Africa","Other"
"98959","Senegal",1615744070,"1997",1984690568,-368946498,"Sub-Saharan Africa","Other"
"98976","Singapore",1.70185e+11,"1997",1.55742e+11,1.4443e+10,"East Asia & Pacific","Other"
"98993","Solomon Islands",219591595.1,"1997",372487825.9,-152896230.8,"East Asia & Pacific","Other"
"99010","Sierra Leone",112226184.4,"1997",128198675.5,-15972491.1,"Sub-Saharan Africa","Other"
"99027","El Salvador",2659875600,"1997",3836743500,-1176867900,"Latin America & Caribbean","Other"
"99044","San Marino",0,"1997",0,0,"Europe & Central Asia","Other"
"99060","Somalia",0,"1997",0,0,"Sub-Saharan Africa","Other"
"99067","Serbia",3782199821,"1997",7216582379,-3434382558,"Europe & Central Asia","Other"
"99080","South Sudan",0,"1997",0,0,"Sub-Saharan Africa","Other"
"99081","Sao Tome and Principe",0,"1997",0,0,"Sub-Saharan Africa","Other"
"99098","Suriname",0,"1997",0,0,"Latin America & Caribbean","Other"
"99115","Slovenia",9875306273,"1997",10111528211,-236221938,"Europe & Central Asia","Other"
"99132","Sweden",1.05928e+11,"1997",87548887346,18379112654,"Europe & Central Asia","Other"
"99149","Seychelles",113250303.4,"1997",340436305,-227186001.6,"Sub-Saharan Africa","Other"
"99160","Chad",286444689.4,"1997",475289607.4,-188844918,"Sub-Saharan Africa","Other"
"99177","Togo",434321206.8,"1997",671613095.2,-237291888.4,"Sub-Saharan Africa","Other"
"99194","Thailand",72442713531,"1997",70306654381,2136059150,"East Asia & Pacific","Other"
"99211","Tajikistan",805619775.9,"1997",867864129.5,-62244353.6,"Europe & Central Asia","Other"
"99228","Turkmenistan",956099519.8,"1997",1584677059,-628577539.2,"Europe & Central Asia","Other"
"99245","Timor-Leste",0,"1997",0,0,"East Asia & Pacific","Other"
"99257","Tonga",44847645.43,"1997",109624060.2,-64776414.77,"East Asia & Pacific","Other"
"99274","Tunisia",8114748169,"1997",8586219369,-471471200,"Middle East & North Africa","Other"
"99291","Turkey",46664617512,"1997",57688103357,-11023485845,"Europe & Central Asia","Other"
"99308","Tanzania",1246175398,"1997",1973944758,-727769360,"Sub-Saharan Africa","Other"
"99325","Uganda",837552441.5,"1997",1303961977,-466409535.5,"Sub-Saharan Africa","Other"
"99342","Ukraine",20356661718,"1997",21890744282,-1534082564,"Europe & Central Asia","Other"
"99359","Uruguay",4184615200,"1997",4853541443,-668926243,"Latin America & Caribbean","Other"
"99376","Uzbekistan",3997132075,"1997",4436573585,-439441510,"Europe & Central Asia","Other"
"99393","Vietnam",11570361483,"1997",13755189204,-2184827721,"East Asia & Pacific","Other"
"99410","Vanuatu",133416760.2,"1997",128980754.3,4436005.90000001,"East Asia & Pacific","Other"
"99427","Samoa",0,"1997",0,0,"East Asia & Pacific","Other"
"99444","South Africa",36601345486,"1997",34878038194,1723307292,"Sub-Saharan Africa","Other"
"99461","Zambia",1177862381,"1997",1329783188,-151920807,"Sub-Saharan Africa","Other"
"99478","Zimbabwe",3206715700,"1997",3805024100,-598308400,"Sub-Saharan Africa","Other"
"99485","Afghanistan",0,"1998",0,0,"South Asia","Other"
"99495","Angola",0,"1998",0,0,"Sub-Saharan Africa","Other"
"99512","Albania",291948928.3,"1998",933613389.8,-641664461.5,"Europe & Central Asia","Other"
"99529","United Arab Emirates",0,"1998",0,0,"Middle East & North Africa","Other"
"99546","Argentina",31137200000,"1998",38667300000,-7530100000,"Latin America & Caribbean","Other"
"99563","Armenia",359865213.1,"1998",1000634291,-640769077.9,"Europe & Central Asia","Other"
"99580","Australia",78166587533,"1998",81674014787,-3507427254,"East Asia & Pacific","Other"
"99597","Austria",83704902179,"1998",84196220542,-491318363,"Europe & Central Asia","Other"
"99614","Azerbaijan",1009305139,"1998",2424529284,-1415224145,"Europe & Central Asia","Other"
"99631","Burundi",71499431.18,"1998",173751546,-102252114.82,"Sub-Saharan Africa","Other"
"99648","Belgium",1.65214e+11,"1998",1.56588e+11,8.626e+09,"Europe & Central Asia","Other"
"99665","Benin",665156749.2,"1998",797921925,-132765175.8,"Sub-Saharan Africa","Other"
"99682","Burkina Faso",359254830.5,"1998",789066274.1,-429811443.6,"Sub-Saharan Africa","Other"
"99699","Bangladesh",5876850220,"1998",8058876652,-2182026432,"South Asia","Other"
"99716","Bulgaria",6304078618,"1998",5276357646,1027720972,"Europe & Central Asia","Other"
"99733","Bahrain",3994946809,"1998",3950532181,44414628,"Middle East & North Africa","Other"
"99750","Bosnia and Herzegovina",1123990567,"1998",4049326021,-2925335454,"Europe & Central Asia","Other"
"99767","Belarus",8988770378,"1998",9727865938,-739095560,"Europe & Central Asia","Other"
"99784","Belize",362282350,"1998",392227550,-29945200,"Latin America & Caribbean","Other"
"99801","Bolivia",1673904648,"1998",2768710913,-1094806265,"Latin America & Caribbean","Other"
"99818","Brazil",60724077346,"1998",81259829222,-20535751876,"Latin America & Caribbean","Target"
"99835","Barbados",1194252474,"1998",1286033908,-91781434,"Latin America & Caribbean","Other"
"99852","Bhutan",124772176.4,"1998",186282113.4,-61509937,"South Asia","Other"
"99869","Botswana",2361177501,"1998",2517475567,-156298066,"Sub-Saharan Africa","Other"
"99886","Central African Republic",219168752.4,"1998",274652946.2,-55484193.8,"Sub-Saharan Africa","Other"
"99903","Canada",2.53008e+11,"1998",2.4081e+11,1.2198e+10,"North America","Other"
"99920","Switzerland",1.37791e+11,"1998",1.24404e+11,1.3387e+10,"Europe & Central Asia","Other"
"99937","Chile",20819483697,"1998",23494325678,-2674841981,"Latin America & Caribbean","Other"
"99954","China",1.8875e+11,"1998",1.44914e+11,4.3836e+10,"East Asia & Pacific","Target"
"99971","Cameroon",2393027329,"1998",2384496410,8530919,"Sub-Saharan Africa","Other"
"99988","Colombia",14773797430,"1998",20576289396,-5802491966,"Latin America & Caribbean","Other"
"100005","Comoros",32703609.92,"1998",99636395.52,-66932785.6,"Sub-Saharan Africa","Other"
"100022","Costa Rica",6015987690,"1998",6578730704,-562743014,"Latin America & Caribbean","Other"
"100039","Cuba",3668100000,"1998",4697400000,-1029300000,"Latin America & Caribbean","Other"
"100056","Cyprus",7040542986,"1998",6785837104,254705882,"Europe & Central Asia","Other"
"100073","Czech Republic",28064601068,"1998",28245170564,-180569496,"Europe & Central Asia","Other"
